Entry ID,[Str. Pos.],[Str. Size],[Str. Encoding],Str. Value,[Str. Data]
1787,0x2b8c80,9,Shift_JIS,ts001010,"""ts001010"""
1788,0x2b8c8c,9,Shift_JIS,ts001023,"""ts001023"""
1789,0x2b8c98,9,Shift_JIS,ts001020,"""ts001020"""
1790,0x2b8ca4,9,Shift_JIS,ts001026,"""ts001026"""
1791,0x2b8cb0,9,Shift_JIS,ts001027,"""ts001027"""
1792,0x2b8cc8,22,Shift_JIS,\\battle\\btlcursor.mld,"""\\battle\\btlcursor.mld"""
1793,0x2b8ce0,8,Shift_JIS,\\SOUND\\,"""\\SOUND\\"""
1794,0x2b8ce8,32,Shift_JIS,ストリーム再生失敗(%d)[%d][%d] ,"""\x83X\x83g\x83\x8A\x81[\x83\x80\x8D\xC4\x90\xB6\x8E\xB8\x94s(%d)[%d][%d] """
1795,0x2b8d08,12,Shift_JIS,KO%04dS.P16,"""KO%04dS.P16"""
1796,0x2b8d14,14,Shift_JIS,B702%04dS.P16,"""B702%04dS.P16"""
1797,0x2b8d24,9,Shift_JIS,%3dS.P16,"""%3dS.P16"""
1798,0x2b8d48,9,Shift_JIS,\\BCHARA\\,"""\\BCHARA\\"""
1799,0x2b8d54,5,Shift_JIS,%s%s,"""%s%s"""
1800,0x2b8d5c,15,Shift_JIS,\\BCHARA\\%s.STD,"""\\BCHARA\\%s.STD"""
1801,0x2b8d6c,16,Shift_JIS,\\BCHARA\\%s0.STD,"""\\BCHARA\\%s0.STD"""
1802,0x2b8d7c,15,Shift_JIS,F05000%02X.MLK,"""F05000%02X.MLK"""
1803,0x2b8d8c,9,Shift_JIS,\\BEFF\\%s,"""\\BEFF\\%s"""
1804,0x2b8d98,11,Shift_JIS,MA%03d.MLD,"""MA%03d.MLD"""
1805,0x2b8da8,7,Shift_JIS,%s.STD,"""%s.STD"""
1806,0x2b8db0,8,Shift_JIS,%s0.STD,"""%s0.STD"""
1807,0x2b8dbc,5,Shift_JIS,.STD,""".STD"""
1808,0x2b8dc4,9,Shift_JIS,%s%s.STD,"""%s%s.STD"""
1809,0x2b8dd0,3,Shift_JIS,rb,"""rb"""
1810,0x2b8dd4,6,Shift_JIS,0.STD,"""0.STD"""
1811,0x2b8ddc,11,Shift_JIS,DEAD CHARA,"""DEAD CHARA"""
1812,0x2b8de8,18,Shift_JIS,%d:%s [%d] CHANGE,"""%d:%s [%d] CHANGE"""
1813,0x2b8dfc,22,Shift_JIS,%d:%s [%d] NOT FOUND!,"""%d:%s [%d] NOT FOUND!"""
1814,0x2b8e14,7,Shift_JIS,UNLOCK,"""UNLOCK"""
1815,0x2b8e1c,7,Shift_JIS,LOCKED,"""LOCKED"""
1816,0x2b8e24,9,Shift_JIS,tw010003,"""tw010003"""
1817,0x2b8e30,9,Shift_JIS,tw010000,"""tw010000"""
1818,0x2b8e3c,9,Shift_JIS,tw010001,"""tw010001"""
1819,0x2b8e48,9,Shift_JIS,tw010004,"""tw010004"""
1820,0x2b8e54,9,Shift_JIS,tw010002,"""tw010002"""
1821,0x2b8e60,9,Shift_JIS,tw010005,"""tw010005"""
1822,0x2b8eac,10,Shift_JIS,MA010.MLD,"""MA010.MLD"""
1823,0x2b8eb8,10,Shift_JIS,MA011.MLD,"""MA011.MLD"""
1824,0x2b8ec4,10,Shift_JIS,MA012.MLD,"""MA012.MLD"""
1825,0x2b8ed0,10,Shift_JIS,MA013.MLD,"""MA013.MLD"""
1826,0x2b8edc,10,Shift_JIS,MA014.MLD,"""MA014.MLD"""
1827,0x2b8ee8,10,Shift_JIS,MA015.MLD,"""MA015.MLD"""
1828,0x2b8ef4,10,Shift_JIS,MA016.MLD,"""MA016.MLD"""
1829,0x2b8f00,10,Shift_JIS,MA017.MLD,"""MA017.MLD"""
1830,0x2b8f0c,10,Shift_JIS,MA018.MLD,"""MA018.MLD"""
1831,0x2b8f18,10,Shift_JIS,MA019.MLD,"""MA019.MLD"""
1832,0x2b8f24,10,Shift_JIS,MA020.MLD,"""MA020.MLD"""
1833,0x2b8f30,10,Shift_JIS,MA021.MLD,"""MA021.MLD"""
1834,0x2b8f3c,10,Shift_JIS,MA022.MLD,"""MA022.MLD"""
1835,0x2b8f48,10,Shift_JIS,MA023.MLD,"""MA023.MLD"""
1836,0x2b8f54,10,Shift_JIS,MA024.MLD,"""MA024.MLD"""
1837,0x2b8f60,10,Shift_JIS,MA025.MLD,"""MA025.MLD"""
1838,0x2b8f84,10,Shift_JIS,  Create:,"""  Create:"""
1839,0x2b8f90,6,Shift_JIS,%02X ,"""%02X """
1840,0x2b8f98,8,Shift_JIS,Error.\n,"""Error.\n"""
1841,0x2b8fa0,21,Shift_JIS,Success Handle:%08X\n,"""Success Handle:%08X\n"""
1842,0x2b8fb8,10,Shift_JIS,Enter:%s\n,"""Enter:%s\n"""
1843,0x2b8fc4,26,Shift_JIS,sd_multi_unit_download_.c,"""sd_multi_unit_download_.c"""
1844,0x2b8fe0,36,Shift_JIS,Warning:Illegal MultiUnit version.\n,"""Warning:Illegal MultiUnit version.\n"""
1845,0x2b9004,33,Shift_JIS,  Block#%02lX Download Adr:%08X\n,"""  Block#%02lX Download Adr:%08X\n"""
1846,0x2b9028,16,Shift_JIS,Exit :%s(%08X)\n,"""Exit :%s(%08X)\n"""
1847,0x2b9038,32,Shift_JIS,    Over run data. No Transfer\n,"""    Over run data. No Transfer\n"""
1848,0x2b9058,44,Shift_JIS,\nmwSfd Ver.2.28 Build:Feb 25 2000 10:52:13\n,"""\nmwSfd Ver.2.28 Build:Feb 25 2000 10:52:13\n"""
1849,0x2b9084,44,Shift_JIS,W2000 mwPlyCreateSofdec:can't create handle,"""W2000 mwPlyCreateSofdec:can't create handle"""
1850,0x2b90b0,45,Shift_JIS,E9082601 mwPlyCreateSofdec:illegal work size,"""E9082601 mwPlyCreateSofdec:illegal work size"""
1851,0x2b90e0,45,Shift_JIS,E2010 mwPlyCreate:can't create RNV for movie,"""E2010 mwPlyCreate:can't create RNV for movie"""
1852,0x2b9110,45,Shift_JIS,E2011 mwPlyCreate:can't create RNV for alpha,"""E2011 mwPlyCreate:can't create RNV for alpha"""
1853,0x2b9140,35,Shift_JIS,E2012 mwPlyCreate:can't create SFD,"""E2012 mwPlyCreate:can't create SFD"""
1854,0x2b9164,34,Shift_JIS,E2013 mwPlyCreate:can't create SJ,"""E2013 mwPlyCreate:can't create SJ"""
1855,0x2b9188,34,Shift_JIS,E2020 mwPlyCreate:can't create SJ,"""E2020 mwPlyCreate:can't create SJ"""
1856,0x2b91ac,42,Shift_JIS,E99072103 mwPlyStartXX: can't link stream,"""E99072103 mwPlyStartXX: can't link stream"""
1857,0x2b91d8,38,Shift_JIS,W2001 mwPlyStartFname:can't open '%s',"""W2001 mwPlyStartFname:can't open '%s'"""
1858,0x2b9200,42,Shift_JIS,W2005 mwPlyStartFname: gsc parameter miss,"""W2005 mwPlyStartFname: gsc parameter miss"""
1859,0x2b922c,41,Shift_JIS,W2006 mwPlyStartFname: gsc prameter miss,"""W2006 mwPlyStartFname: gsc prameter miss"""
1860,0x2b9258,31,Shift_JIS,E2003 mwSfdStop:can't stop SFD,"""E2003 mwSfdStop:can't stop SFD"""
1861,0x2b9278,35,Shift_JIS,W2004 mwSfdGetStat: handle is NULL,"""W2004 mwSfdGetStat: handle is NULL"""
1862,0x2b929c,42,Shift_JIS,E99072101 mwPlyLinkStm: can't link stream,"""E99072101 mwPlyLinkStm: can't link stream"""
1863,0x2b92c8,46,Shift_JIS,E99072102 mwlSfdExecDecSvrPlaying: can't term,"""E99072102 mwlSfdExecDecSvrPlaying: can't term"""
1864,0x2b92f8,63,Shift_JIS,E99072601 mwSfdExecTexSvrHndl: not exist composition work area,"""E99072601 mwSfdExecTexSvrHndl: not exist composition work area"""
1865,0x2b9338,63,Shift_JIS,E99072603 mwSfdExecTexSvrHndl: not exist composition work area,"""E99072603 mwSfdExecTexSvrHndl: not exist composition work area"""
1866,0x2b9378,35,Shift_JIS,E2006 mwSfdGetTime; can't get time,"""E2006 mwSfdGetTime; can't get time"""
1867,0x2b939c,35,Shift_JIS,E2007 mwSfdPause; can't pause (%s),"""E2007 mwSfdPause; can't pause (%s)"""
1868,0x2b93c0,3,Shift_JIS,ON,"""ON"""
1869,0x2b93c4,4,Shift_JIS,OFF,"""OFF"""
1870,0x2b93c8,52,Shift_JIS,E99072604 mwPlySetMat: not exist composition buffer,"""E99072604 mwPlySetMat: not exist composition buffer"""
1871,0x2b93fc,56,Shift_JIS,E99071201: mwPlySetCompoMode; can't set compo mode (%d),"""E99071201: mwPlySetCompoMode; can't set compo mode (%d)"""
1872,0x2b9514,33,Shift_JIS,E2011: not enough work (%d byte),"""E2011: not enough work (%d byte)"""
1873,0x2b9538,44,Shift_JIS,\nmwPly Ver.2.05 Build:Mar 07 2000 21:16:39\n,"""\nmwPly Ver.2.05 Build:Mar 07 2000 21:16:39\n"""
1874,0x2b9564,222,Shift_JIS,"\n--------------------------------------------------\n Shinobi Library for Dreamcast Version 1.68\n Copyright (C) 1998,2000 SEGA\n--------------------------------------------------\nShinobi Ver 1.68 Build:Mar 02 2000 14:42:43\n","""\n--------------------------------------------------\n Shinobi Library for Dreamcast Version 1.68\n Copyright (C) 1998,2000 SEGA\n--------------------------------------------------\nShinobi Ver 1.68 Build:Mar 02 2000 14:42:43\n"""
1875,0x2b9648,72,Shift_JIS,Lib Handle StartLib Handle End  \nov Ver.1.00Build:Apr 23 1999 22:13:01\n,"""Lib Handle StartLib Handle End  \nov Ver.1.00Build:Apr 23 1999 22:13:01\n"""
1876,0x2b9718,6,Shift_JIS,CD001,"""CD001"""
1877,0x2b9720,43,Shift_JIS,\ngdFs Ver 1.09 Build:Nov 25 1999 22:59:21\n,"""\ngdFs Ver 1.09 Build:Nov 25 1999 22:59:21\n"""
1878,0x2b974c,9,Shift_JIS,SUPPORT:,"""SUPPORT:"""
1879,0x2b9758,9,Shift_JIS,ON     :,"""ON     :"""
1880,0x2b9764,9,Shift_JIS,OFF    :,"""OFF    :"""
1881,0x2b9770,9,Shift_JIS,PRESS  :,"""PRESS  :"""
1882,0x2b977c,9,Shift_JIS,RELEASE:,"""RELEASE:"""
1883,0x2b9788,9,Shift_JIS,R      :,"""R      :"""
1884,0x2b9794,9,Shift_JIS,L      :,"""L      :"""
1885,0x2b97a0,9,Shift_JIS,X1     :,"""X1     :"""
1886,0x2b97ac,9,Shift_JIS,Y1     :,"""Y1     :"""
1887,0x2b97b8,9,Shift_JIS,X2     :,"""X2     :"""
1888,0x2b97c4,9,Shift_JIS,Y2     :,"""Y2     :"""
1889,0x2b97d0,41,Shift_JIS,\npd Ver 1.50 Build:Jul 30 1999 15:01:33\n,"""\npd Ver 1.50 Build:Jul 30 1999 15:01:33\n"""
1890,0x2b9804,12,Shift_JIS,(no device),"""(no device)"""
1891,0x2b9824,46,Shift_JIS,\nsyCache Ver 2.01 Build:Mar 01 2000 22:08:51\n,"""\nsyCache Ver 2.01 Build:Mar 01 2000 22:08:51\n"""
1892,0x2b986c,47,Shift_JIS,\nsyMalloc Ver 1.50 Build:May 31 1999 16:39:06\n,"""\nsyMalloc Ver 1.50 Build:May 31 1999 16:39:06\n"""
1893,0x2b9900,44,Shift_JIS,\nsyRtc Ver 1.02 Build:May 31 1999 09:05:20\n,"""\nsyRtc Ver 1.02 Build:May 31 1999 09:05:20\n"""
1894,0x2b992c,43,Shift_JIS,\nsyHw Ver 1.07 Build:Apr 26 1999 16:55:31\n,"""\nsyHw Ver 1.07 Build:Apr 26 1999 16:55:31\n"""
1895,0x2b9c3c,44,Shift_JIS,\nsyTmr Ver 1.04 Build:Apr 26 1999 14:43:51\n,"""\nsyTmr Ver 1.04 Build:Apr 26 1999 14:43:51\n"""
1896,0x2b9c6c,44,Shift_JIS,\nsyCbl Ver 1.10 Build:Apr 27 1999 13:54:09\n,"""\nsyCbl Ver 1.10 Build:Apr 27 1999 13:54:09\n"""
1897,0x2b9c98,93,Shift_JIS,\nbu Ver 1.47 Build:May 25 1999 17:27:29\nVMS File System for Application(dynamic work alloc) ,"""\nbu Ver 1.47 Build:May 25 1999 17:27:29\nVMS File System for Application(dynamic work alloc) """
1898,0x2b9cfc,44,Shift_JIS,\nsyCfg Ver 1.15 Build:Apr 26 1999 14:38:59\n,"""\nsyCfg Ver 1.15 Build:Apr 26 1999 14:38:59\n"""
1899,0x2b9d2c,43,Shift_JIS,\nsyBt Ver 1.06 Build:May 26 1999 13:59:55\n,"""\nsyBt Ver 1.06 Build:May 26 1999 13:59:55\n"""
1900,0x2b9ee0,19,Shift_JIS,SEGA Ninja Library,"""SEGA Ninja Library"""
1901,0x2b9ef4,48,Shift_JIS,\nNinja Ver 01100111 Build:Feb 23 2000 15:29:51\n,"""\nNinja Ver 01100111 Build:Feb 23 2000 15:29:51\n"""
1902,0x2b9f24,10,Shift_JIS,MMU OFF  ,"""MMU OFF  """
1903,0x2b9f30,5,Shift_JIS,.PVR,""".PVR"""
1904,0x2b9f38,5,Shift_JIS,.PVR,""".PVR"""
1905,0x2ba250,6,Shift_JIS,%0.*f,"""%0.*f"""
1906,0x2ba258,10,Shift_JIS,Enter:%s\n,"""Enter:%s\n"""
1907,0x2ba264,24,Shift_JIS,sd_drv_check_execute_.c,"""sd_drv_check_execute_.c"""
1908,0x2ba27c,16,Shift_JIS,Exit :%s(%08X)\n,"""Exit :%s(%08X)\n"""
1909,0x2ba290,44,Shift_JIS,\nsd Ver 1.54.03 Build:Feb 07 2000 23:30:46\n,"""\nsd Ver 1.54.03 Build:Feb 07 2000 23:30:46\n"""
1910,0x2ba340,47,Shift_JIS,\nCRI SFD  Ver.1.31 Build:Nov 26 1999 20:51:41\n,"""\nCRI SFD  Ver.1.31 Build:Nov 26 1999 20:51:41\n"""
1911,0x2ba370,28,Shift_JIS,SFD Version 1.31 1999-11-26,"""SFD Version 1.31 1999-11-26"""
1912,0x2ba38c,28,Shift_JIS,"Copyright (c) 1997,1999 CRI","""Copyright (c) 1997,1999 CRI"""
1913,0x2ba608,45,Shift_JIS,E8101210: can't open '%s' (ADXSTM_OpenFname),"""E8101210: can't open '%s' (ADXSTM_OpenFname)"""
1914,0x2ba638,47,Shift_JIS,E8101211: can't GetFileSize (ADXSTM_OpenFname),"""E8101211: can't GetFileSize (ADXSTM_OpenFname)"""
1915,0x2ba668,56,Shift_JIS,"E8101212: can't open fad=%d, nsct=%d (ADXSTM_OpenRange)","""E8101212: can't open fad=%d, nsct=%d (ADXSTM_OpenRange)"""
1916,0x2ba6a0,10,Shift_JIS,OpenRange,"""OpenRange"""
1917,0x2ba6ac,49,Shift_JIS,E8101213: can't open '%s'(ADXSTM_OpenFnameRange),"""E8101213: can't open '%s'(ADXSTM_OpenFnameRange)"""
1918,0x2ba6e0,38,Shift_JIS,E2005 mwPlyInitSofdec: can't init GSC,"""E2005 mwPlyInitSofdec: can't init GSC"""
1919,0x2ba708,24,Shift_JIS,mwMng:too many libarary,"""mwMng:too many libarary"""
1920,0x2ba720,44,Shift_JIS,\nmwMng Ver.2.05 Build:Mar 07 2000 21:16:38\n,"""\nmwMng Ver.2.05 Build:Mar 07 2000 21:16:38\n"""
1921,0x2ba74c,24,Shift_JIS,Copyright (c) 1998 SEGA,"""Copyright (c) 1998 SEGA"""
1922,0x2ba76c,30,Shift_JIS,MWGSC Version 1.31 1999-03-09,"""MWGSC Version 1.31 1999-03-09"""
1923,0x2ba78c,44,Shift_JIS,\nmwGsc Ver.1.31 Build:Mar 07 2000 19:22:24\n,"""\nmwGsc Ver.1.31 Build:Mar 07 2000 19:22:24\n"""
1924,0x2ba7b8,45,Shift_JIS,\nmwRnv2 Ver.2.13 Build:Jan 27 2000 21:22:53\n,"""\nmwRnv2 Ver.2.13 Build:Jan 27 2000 21:22:53\n"""
1925,0x2ba7e8,42,Shift_JIS,mwRnv2AllocTex: can't alloc KMSURFACEDESC,"""mwRnv2AllocTex: can't alloc KMSURFACEDESC"""
1926,0x2ba814,40,Shift_JIS,mwRnv2FreeTex: can't free KMSURFACEDESC,"""mwRnv2FreeTex: can't free KMSURFACEDESC"""
1927,0x2ba83c,39,Shift_JIS,mwRnv2LoadTexYuv420: can't load Yuv420,"""mwRnv2LoadTexYuv420: can't load Yuv420"""
1928,0x2ba864,39,Shift_JIS,mwRnv2LoadTexYuv422: can't load Yuv422,"""mwRnv2LoadTexYuv422: can't load Yuv422"""
1929,0x2ba88c,50,Shift_JIS,mwRnv2LoadPltARGB888: can't load pallete ARGB8888,"""mwRnv2LoadPltARGB888: can't load pallete ARGB8888"""
1930,0x2ba8c0,63,Shift_JIS,mwRnv2SetVertexContextBlendingMode: can't process render state,"""mwRnv2SetVertexContextBlendingMode: can't process render state"""
1931,0x2ba900,55,Shift_JIS,mwRnv2SetVertexContextPlt8: can't process render state,"""mwRnv2SetVertexContextPlt8: can't process render state"""
1932,0x2ba938,45,Shift_JIS,E1201:mwRnaCreate Illigal parameter (MAXNCH),"""E1201:mwRnaCreate Illigal parameter (MAXNCH)"""
1933,0x2ba968,41,Shift_JIS,E1202:mwRnaCreate Illigal parameter (SJ),"""E1202:mwRnaCreate Illigal parameter (SJ)"""
1934,0x2ba994,46,Shift_JIS,E1203:mwRnaCreate Not enough instance (MWRNA),"""E1203:mwRnaCreate Not enough instance (MWRNA)"""
1935,0x2ba9c4,36,Shift_JIS,E1204:mwRnaCreate Cannot open MWSND,"""E1204:mwRnaCreate Cannot open MWSND"""
1936,0x2ba9e8,37,Shift_JIS,E1205:Illigal parameter (MWRNA=NULL),"""E1205:Illigal parameter (MWRNA=NULL)"""
1937,0x2baa10,34,Shift_JIS,E1213:mwlRnaAddWrPos rna->sj=NULL,"""E1213:mwlRnaAddWrPos rna->sj=NULL"""
1938,0x2baa34,36,Shift_JIS,E1212:mwlRnaStartTrans rna->sj=NULL,"""E1212:mwlRnaStartTrans rna->sj=NULL"""
1939,0x2baa58,41,Shift_JIS,E1210:mwRnaDiscardData Play Switch is ON,"""E1210:mwRnaDiscardData Play Switch is ON"""
1940,0x2baa84,52,Shift_JIS,E1211:mwRnaSetNumChan Illigal parameter(NCH>MAXNCH),"""E1211:mwRnaSetNumChan Illigal parameter(NCH>MAXNCH)"""
1941,0x2baab8,42,Shift_JIS,E1207:mwRnaSetFx Illigal parameter (FXCH),"""E1207:mwRnaSetFx Illigal parameter (FXCH)"""
1942,0x2baae4,44,Shift_JIS,\nmwRna Ver.1.33 Build:Mar 06 2000 17:12:29\n,"""\nmwRna Ver.1.33 Build:Mar 06 2000 17:12:29\n"""
1943,0x2bab2a,5,Shift_JIS,DEST,"""DEST"""
1944,0x2bab30,41,Shift_JIS,\nSJ Ver.5.53 Build:Feb 25 2000 10:11:30\n,"""\nSJ Ver.5.53 Build:Feb 25 2000 10:11:30\n"""
1945,0x2badb8,46,Shift_JIS,\nsyChain Ver 1.50 Build:May 31 1999 16:35:21\n,"""\nsyChain Ver 1.50 Build:May 31 1999 16:35:21\n"""
1946,0x2badf0,44,Shift_JIS,\nsyInt Ver 1.50 Build:May 31 1999 16:38:10\n,"""\nsyInt Ver 1.50 Build:May 31 1999 16:38:10\n"""
1947,0x2bae24,43,Shift_JIS,\nsySq Ver 1.50 Build:May 31 1999 16:26:00\n,"""\nsySq Ver 1.50 Build:May 31 1999 16:26:00\n"""
1948,0x2bae68,38,Shift_JIS,***FATAL ERROR:Cannot get semaphore!\n,"""***FATAL ERROR:Cannot get semaphore!\n"""
1949,0x2bae90,41,Shift_JIS,\nkd Ver 1.48 Build:Jul 30 1999 14:59:52\n,"""\nkd Ver 1.48 Build:Jul 30 1999 14:59:52\n"""
1950,0x2baebc,44,Shift_JIS,\npdLcd Ver 1.04 Build:Apr 26 1999 16:55:25\n,"""\npdLcd Ver 1.04 Build:Apr 26 1999 16:55:25\n"""
1951,0x2baf44,46,Shift_JIS,\nsyBtCfg Ver 1.03 Build:Apr 26 1999 14:36:52\n,"""\nsyBtCfg Ver 1.03 Build:Apr 26 1999 14:36:52\n"""
1952,0x2baf74,44,Shift_JIS,\npdVib Ver 2.01 Build:Feb 15 2000 12:20:25\n,"""\npdVib Ver 2.01 Build:Feb 15 2000 12:20:25\n"""
1953,0x2bafc8,5,Shift_JIS,.PVR,""".PVR"""
1954,0x2bb0a4,7,Shift_JIS,RENDER,"""RENDER"""
1955,0x2bb0ac,11,Shift_JIS,VSYNCCount,"""VSYNCCount"""
1956,0x2bb0b8,11,Shift_JIS,RegionSize,"""RegionSize"""
1957,0x2bb0c4,12,Shift_JIS,ObjListSize,"""ObjListSize"""
1958,0x2bb0d0,13,Shift_JIS,ISPParamSize,"""ISPParamSize"""
1959,0x2bb0e0,13,Shift_JIS,TSPParamSize,"""TSPParamSize"""
1960,0x2bb0f0,13,Shift_JIS,VertexBuffer,"""VertexBuffer"""
1961,0x2bb100,11,Shift_JIS,BufferBase,"""BufferBase"""
1962,0x2bb10c,11,Shift_JIS,BufferSize,"""BufferSize"""
1963,0x2bb118,16,Shift_JIS,PoolingTAStatus,"""PoolingTAStatus"""
1964,0x2bb128,14,Shift_JIS,RenderTimeOut,"""RenderTimeOut"""
1965,0x2bb138,14,Shift_JIS,VertexTimeOut,"""VertexTimeOut"""
1966,0x2bb148,13,Shift_JIS,VSYNCTimeOut,"""VSYNCTimeOut"""
1967,0x2bb158,48,Shift_JIS,\nKAMUI Ver 1.11.0.0 Build:Jul 26 1999 19:23:10\n,"""\nKAMUI Ver 1.11.0.0 Build:Jul 26 1999 19:23:10\n"""
1968,0x2bb188,6,Shift_JIS,KAMUI,"""KAMUI"""
1969,0x2bb190,10,Shift_JIS,VideoMode,"""VideoMode"""
1970,0x2bb19c,12,Shift_JIS,DisplayMode,"""DisplayMode"""
1971,0x2bb1a8,10,Shift_JIS,AntiAlias,"""AntiAlias"""
1972,0x2bb1b4,7,Shift_JIS,Dither,"""Dither"""
1973,0x2bb440,9,Shift_JIS,HARDWARE,"""HARDWARE"""
1974,0x2bb44c,18,Shift_JIS,EnableTexture16MB,"""EnableTexture16MB"""
1975,0x2bb4d0,48,Shift_JIS,\nKMUTIL Ver 1.0.0.0 Build:Jul 26 1999 19:23:26\n,"""\nKMUTIL Ver 1.0.0.0 Build:Jul 26 1999 19:23:26\n"""
1976,0x2bb500,28,Shift_JIS,MPS Version 1.31 1999-11-26,"""MPS Version 1.31 1999-11-26"""
1977,0x2bb51c,28,Shift_JIS,"Copyright (c) 1997,1999 CRI","""Copyright (c) 1997,1999 CRI"""
1978,0x2bb570,28,Shift_JIS,MPV Version 1.31 1999-11-26,"""MPV Version 1.31 1999-11-26"""
1979,0x2bb58c,28,Shift_JIS,"Copyright (c) 1997,1999 CRI","""Copyright (c) 1997,1999 CRI"""
1980,0x2bb6bc,3,Shift_JIS,%s,"""%s"""
1981,0x2bb6c0,42,Shift_JIS,\nSFA Ver.5.76 Build:Jan 28 2000 20:33:28\n,"""\nSFA Ver.5.76 Build:Jan 28 2000 20:33:28\n"""
1982,0x2bb6ec,43,Shift_JIS,E8101208: parameter error (ADXT_SetOutPan),"""E8101208: parameter error (ADXT_SetOutPan)"""
1983,0x2bb718,44,Shift_JIS,\nmwLib Ver.2.30 Build:Mar 07 2000 21:16:40\n,"""\nmwLib Ver.2.30 Build:Mar 07 2000 21:16:40\n"""
1984,0x2bb744,46,Shift_JIS,E1221:Illigal parameter(NCH) in mwSndOpenPort,"""E1221:Illigal parameter(NCH) in mwSndOpenPort"""
1985,0x2bb774,50,Shift_JIS,E1222:Not enough instance(MWSND) in mwSndOpenPort,"""E1222:Not enough instance(MWSND) in mwSndOpenPort"""
1986,0x2bb7a8,44,Shift_JIS,E1223:Cannot create MWSBUF in mwSndOpenPort,"""E1223:Cannot create MWSBUF in mwSndOpenPort"""
1987,0x2bb7d4,57,Shift_JIS,E1224:sdSndMemAllocateBank return error in mwSndOpenPort,"""E1224:sdSndMemAllocateBank return error in mwSndOpenPort"""
1988,0x2bb810,51,Shift_JIS,E1225:sdMemBlkCreate return error in mwSndOpenPort,"""E1225:sdMemBlkCreate return error in mwSndOpenPort"""
1989,0x2bb844,52,Shift_JIS,E1229:sdMemBlkDestroy return error in mwSndOpenPort,"""E1229:sdMemBlkDestroy return error in mwSndOpenPort"""
1990,0x2bb878,51,Shift_JIS,E1226:sdPstmOpenPort return error in mwSndOpenPort,"""E1226:sdPstmOpenPort return error in mwSndOpenPort"""
1991,0x2bb8ac,51,Shift_JIS,E1227:sdPstmResetPrm return error in mwSndOpenPort,"""E1227:sdPstmResetPrm return error in mwSndOpenPort"""
1992,0x2bb8e0,55,Shift_JIS,E1228:sdPstmSetBasePrmMw return error in mwSndOpenPort,"""E1228:sdPstmSetBasePrmMw return error in mwSndOpenPort"""
1993,0x2bb918,53,Shift_JIS,E1230:sdMemBlkDestroy return error in mwSndClosePort,"""E1230:sdMemBlkDestroy return error in mwSndClosePort"""
1994,0x2bb950,52,Shift_JIS,E1231:sdPstmResetPrm return error in mwSndClosePort,"""E1231:sdPstmResetPrm return error in mwSndClosePort"""
1995,0x2bb984,53,Shift_JIS,E1232:sdPstmClosePort return error in mwSndClosePort,"""E1232:sdPstmClosePort return error in mwSndClosePort"""
1996,0x2bb9bc,60,Shift_JIS,E1241:sdSysFlushHostCmd return error mwSndPlay or mwSndStop,"""E1241:sdSysFlushHostCmd return error mwSndPlay or mwSndStop"""
1997,0x2bb9f8,43,Shift_JIS,E1233:sdPstmPlay return error in mwSndPlay,"""E1233:sdPstmPlay return error in mwSndPlay"""
1998,0x2bba24,43,Shift_JIS,E1234:sdPstmStop return error in mwSndStop,"""E1234:sdPstmStop return error in mwSndStop"""
1999,0x2bba50,53,Shift_JIS,E1240:sdPstmSetUseCh return error in mwSndSetNumChan,"""E1240:sdPstmSetUseCh return error in mwSndSetNumChan"""
2000,0x2bba88,54,Shift_JIS,E1236:sdPstmGetCurAdr return error in mwSndGetPlayPos,"""E1236:sdPstmGetCurAdr return error in mwSndGetPlayPos"""
2001,0x2bbac0,47,Shift_JIS,E1237:sdPstmSetVol return error in mwSndSetVol,"""E1237:sdPstmSetVol return error in mwSndSetVol"""
2002,0x2bbaf0,47,Shift_JIS,E1238:sdPstmSetPan return error in mwSndSetPan,"""E1238:sdPstmSetPan return error in mwSndSetPan"""
2003,0x2bbb20,50,Shift_JIS,E1245:sdPstmSetFxCh return error in mwSndSetExPrm,"""E1245:sdPstmSetFxCh return error in mwSndSetExPrm"""
2004,0x2bbb54,51,Shift_JIS,E1239:sdPstmSetPitch return error in mwSndSetExPrm,"""E1239:sdPstmSetPitch return error in mwSndSetExPrm"""
2005,0x2bbb88,53,Shift_JIS,E1247:sdPstmSetDrctLev return error in mwSndSetExPrm,"""E1247:sdPstmSetDrctLev return error in mwSndSetExPrm"""
2006,0x2bbbc0,47,Shift_JIS,E1242:sdMemBlkSetPrm return error in mwSndTrns,"""E1242:sdMemBlkSetPrm return error in mwSndTrns"""
2007,0x2bbbf0,49,Shift_JIS,E1243:sdMemBlkTransfer return error in mwSndTrns,"""E1243:sdMemBlkTransfer return error in mwSndTrns"""
2008,0x2bbc24,55,Shift_JIS,E1244:sdMemBlkGetStat return error in mwSndGetTrnsStat,"""E1244:sdMemBlkGetStat return error in mwSndGetTrnsStat"""
2009,0x2bbc5c,40,Shift_JIS,E1227:sdMoveSndMemToWrkMem return error,"""E1227:sdMoveSndMemToWrkMem return error"""
2010,0x2bbc84,43,Shift_JIS,\nmwSb Ver.1.33 Build:Mar 06 2000 20:10:20\n,"""\nmwSb Ver.1.33 Build:Mar 06 2000 20:10:20\n"""
2011,0x2bbcc8,44,Shift_JIS,\nsyMmu Ver 1.50 Build:May 31 1999 16:25:13\n,"""\nsyMmu Ver 1.50 Build:May 31 1999 16:25:13\n"""
